Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Poland,POL,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.209531,2235.541089,2459.020685,2497.195241,2874.815153,3686.824909,4147.459234,4123.141057,4518.113617,4398.080914,4501.442015,4991.231454,5207.169882,5701.595385,6681.381717,8021.496933,9035.410386,11254.53036,13996.023,11526.06877,12613.00629,13879.55392,13097.28219,13696.4594,14271.30332,12578.49781,12447.43,13864.68499,15468.48893,15692.50157,0
Pre-demographic dividend,PRE,"GDP per capita, total",SP.GDP_PC.TOTL,59.82418912,60.47154851,64.53835508,73.47183744,66.83640303,73.51325125,78.79529919,72.55634476,74.59521065,82.46399301,98.15845488,93.5262713,105.7174009,126.2682834,174.9071512,193.7372416,221.2672995,237.1142296,255.8015883,313.8755301,374.9797315,511.5619401,466.714127,362.0646317,321.833574,322.9547799,304.0050621,328.1197325,325.5536374,310.3098299,476.8208251,449.199038,405.4652711,344.9578641,316.002133,365.0892392,391.1265651,400.697723,401.8978084,400.5200781,442.930301,425.9806495,491.7757096,544.7461915,644.8145112,781.590539,960.9603544,1129.638146,1383.407775,1220.91222,1391.110045,1568.495908,1678.591181,1788.500932,1834.32619,1584.93076,1400.228199,1416.525405,1455.977452,1485.644953,0
Puerto Rico,PRI,"GDP per capita, total",SP.GDP_PC.TOTL,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.9646,27944.78892,28513.16574,28981.51391,29763.63226,30627.25146,31108.90311,31621.92479,32873.84452,0
"Korea, Dem. People’s Rep.",PRK,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,PRT,"GDP per capita, total",SP.GDP_PC.TOTL,360.4992985,382.729947,407.8528437,432.5117296,468.7810817,520.9106594,575.0076807,646.8227201,719.0804918,795.7593714,934.0821561,1064.537713,1302.266268,1747.989041,2000.418246,2127.637507,2173.283934,2267.371003,2457.313216,2755.624618,3368.366669,3245.975214,3079.949566,2735.491066,2522.747476,2705.193002,3861.948433,4803.866095,5623.697,6056.381028,7884.617988,8958.985333,10810.55663,9534.656364,9977.319909,11781.36111,12185.08249,11575.5531,12199.17411,12471.04571,11497.78161,11724.62216,12875.312,15762.96219,18031.04791,18773.09387,19822.87502,22782.11327,24847.56601,23059.83197,22498.69953,23186.89167,20564.92707,21647.08942,22074.28434,19242.37667,19978.39901,21490.44203,23562.54319,23252.05024,0
Paraguay,PRY,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,204.2011124,208.8493863,215.0668034,220.0966416,230.5024334,240.2699212,262.0681038,296.1086183,374.3415375,489.5622007,541.4869712,593.6545329,712.6580298,849.5245858,1103.915254,1398.055177,1718.505072,1608.719782,1635.632544,1260.744857,892.8894802,984.3830554,1020.379277,1063.473957,1156.927438,1376.164673,1611.400976,1610.213334,1591.37311,1686.846001,1897.096362,2002.685918,1993.802781,1812.994022,1694.110236,1663.605252,1565.053712,1300.851426,1365.416418,1679.497171,1843.633791,2271.090038,2976.825503,4041.583876,3624.571058,4355.934939,5322.96376,5183.082877,5926.832863,6102.943233,5406.703857,5319.410218,5680.580768,5805.675616,5414.799138,0
West Bank and Gaza,PSE,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,0,0
Pacific island small states,PSS,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.0539296,873.3887221,892.8696303,1014.463977,1216.924543,1376.688932,1385.838797,1321.857329,1229.035922,1267.706052,1178.179532,1265.958059,1213.894515,1227.042246,1253.19456,1383.158889,1447.898738,1560.737311,1625.258524,1881.750054,2011.320249,2126.597897,2108.090606,1782.42181,1941.915533,1763.108914,1722.491727,1786.349876,2067.958063,2359.880621,2584.000339,2686.541306,2929.02314,3071.983072,2714.889617,2979.731978,3451.50395,3624.678381,3721.28613,3987.523359,3841.599487,3967.604572,4216.561939,4341.143524,4264.667415,0
Post-demographic dividend,PST,"GDP per capita, total",SP.GDP_PC.TOTL,1381.458143,1440.02809,1535.904841,1634.824037,1763.089914,1894.431009,2056.726597,2187.008881,2352.763458,2560.721754,2774.167315,3048.763462,3506.302941,4205.320377,4655.620686,5174.694983,5575.00461,6255.029641,7480.346821,8536.844353,9384.770375,9428.034832,9330.296604,9629.829036,10012.4398,10488.98494,12744.29099,14693.14261,16456.16416,17081.52617,19051.10321,19957.15965,21270.59856,21272.31401,22644.88107,24983.1803,24973.72259,24371.67633,24368.81358,25459.082,25755.38824,25398.53158,26354.56026,29410.98354,32512.06161,34055.3653,35653.74979,38686.76657,40643.40241,38102.7409,39561.61558,42366.71827,42151.47705,42391.51996,43071.21582,40587.21949,41299.7001,42929.57055,45321.99416,45618.87006,0
French Polynesia,PYF,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,1889.32329,2229.821901,2209.954189,2511.951349,2274.328561,2299.072349,2593.183341,2751.125082,3516.336872,4375.35837,5260.260414,5402.372155,5670.080187,6969.740804,8168.775086,8885.470571,8103.504625,7907.690586,7977.828057,8005.802083,8514.129364,12658.41322,13630.31743,14050.97001,13470.16501,15913.59048,16038.04919,17169.12403,17539.71383,16444.07868,18261.82686,17788.14905,15723.21332,16302.46058,16073.99879,14323.82082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,2755.732617,3246.688698,3910.03786,5583.42149,15631.99841,15292.01578,18905.60918,19842.14489,21109.55615,27455.14872,35008.82974,34926.14064,27402.56402,20909.98011,19645.31466,16590.62379,12704.33437,12901.70433,13611.62979,14052.52894,15454.08233,14124.29283,15434.45934,14270.97377,14544.09164,15849.72008,17337.42187,21104.7243,18593.54892,21723.69996,29976.11704,28517.2672,30214.85901,34517.75509,42124.82901,51455.59419,59530.15354,65421.75277,80234.43183,59094.44494,67402.99527,82409.44539,85076.3681,85051.01914,83858.64009,63039.0808,57163.00717,59124.88751,65908.08351,62088.22037,0
Romania,ROU,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496546,8360.15661,10435.06205,8548.133601,8214.059348,9099.230437,8507.114481,9547.834827,10043.6592,8969.13828,9548.596616,10807.77382,12399.86864,12919.50671,0
Russian Federation,RUS,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777.232274,3428.760975,3492.708462,3490.452755,3098.805622,2930.672129,2662.102004,2665.778615,2643.929933,2737.572334,1834.858546,1330.756364,1771.593089,2100.352028,2377.526175,2975.126938,4102.36698,5323.46233,6920.192325,9101.284706,11635.29824,8562.783287,10675.0135,14311.11504,15420.90405,15974.622,14318.20875,9462.24578,8845.564681,10894.36343,11555.95743,11774.18008,0
Rwanda,RWA,"GDP per capita, total",SP.GDP_PC.TOTL,40.53711462,40.68939024,40.94419536,41.21827038,41.08381446,45.98935383,37.4887829,46.6427698,48.7840445,51.7946093,58.52516742,57.58907171,61.81188674,70.80305413,72.89441981,131.019889,141.5310109,160.3843462,188.1847569,222.8132147,243.487169,264.0262851,255.6372444,260.0058559,268.9234589,279.1046464,301.797984,318.2064063,337.955605,330.4970304,349.8733575,269.8501567,302.7384118,314.7513543,126.9547229,221.6287363,229.8869584,288.4091674,285.7101918,287.5911401,260.7780162,238.9297462,233.2845937,249.8778257,273.7605188,331.8111624,367.0324903,438.8336293,543.7650762,579.9390494,610.0124005,668.8689634,725.6276812,723.2583128,743.9947581,751.6393697,745.3427516,772.3184718,783.2871842,820.0252416,0
South Asia,SAS,"GDP per capita, total",SP.GDP_PC.TOTL,82.34783372,86.04862373,89.91398561,98.98150197,110.8779202,116.4879414,95.80237807,103.0656834,105.61753,113.5117357,120.1323437,124.9111369,122.7497669,137.1623068,162.3803442,169.8187689,161.9104199,183.1191599,203.4912653,222.5748556,262.0848417,271.3226773,274.1425782,283.4419404,275.5978822,292.8182577,303.0938973,328.9956524,345.6686472,341.1528639,359.2428106,312.6658126,324.9161184,315.0057424,349.8730639,380.363552,407.7613272,419.3303531,416.9928844,438.3254399,453.2375599,455.8579432,469.7118435,538.7113285,613.9475702,691.6956971,774.8650635,959.3029143,959.4595601,1041.996394,1257.49871,1367.314444,1364.415095,1381.855213,1494.419297,1541.80501,1650.329799,1866.161061,1898.970114,1956.57779,0
Saudi Arabia,SAU,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,777.266407,801.0454544,921.3348954,1177.725577,1511.67109,2227.005741,6437.418089,6304.110499,8202.772123,9038.876984,9282.661166,12241.28842,16978.01243,17871.99585,13944.94949,11039.27758,9632.546824,7919.662736,6304.260752,5932.292225,5856.382339,6085.953357,7245.999624,7883.22973,7932.098074,7485.546884,7421.297463,7690.575572,8335.782917,8551.697102,7419.134842,8007.961761,9171.333716,8684.625246,8695.40373,9609.982326,11185.1276,13791.46272,15384.7347,16516.64309,20078.26552,16113.14749,19262.54039,23745.80727,25243.36407,24844.74013,24463.89193,20627.93584,19879.31166,20803.73854,23338.96846,23139.80338,0
Sudan,SDN,"GDP per capita, total",SP.GDP_PC.TOTL,173.2831722,182.6805613,192.6091156,190.1283885,189.4795943,191.484009,190.4330755,199.8002997,202.0088853,215.4154122,237.0879005,250.0595021,262.6058556,314.8527826,391.631846,460.9632551,554.8662349,667.7599087,567.7469266,645.0546028,514.2064303,666.5558458,593.749247,510.9478524,582.3857018,720.7204276,888.0231166,1101.18978,816.1716018,785.120146,615.8874357,544.683453,324.2137078,394.2583179,548.2019868,573.9734424,363.8973316,459.6495155,432.4467685,401.1806747,449.4009747,471.3074662,515.7047058,598.9882094,710.178498,857.0259569,1131.407014,1418.358089,1649.28009,1478.733014,1683.81941,1614.171569,1457.895301,1557.227129,1709.997973,1909.739705,1299.261195,1103.09561,792.518315,712.7107762,0
Senegal,SEN,"GDP per capita, total",SP.GDP_PC.TOTL,312.9937438,321.3614348,320.5012549,322.3007332,332.0813409,328.5634368,329.0531398,319.6396797,326.1961215,301.2673116,304.7343054,305.3074898,358.3673717,399.8087096,437.6158257,574.1332295,567.4438043,567.0246779,618.155555,751.0257585,794.3613339,700.5899253,666.147639,576.7323602,545.626259,579.4880129,795.1590439,928.0997779,890.5583575,851.616219,961.5739464,916.9307632,951.4285278,873.8830904,580.1177072,710.7245101,719.5433474,647.829366,681.2600726,680.5723504,604.654066,615.2684717,656.6227077,823.7211451,940.5516918,993.9320411,1040.903994,1222.372918,1411.929332,1317.235687,1280.22547,1373.520789,1329.981379,1376.069816,1396.658225,1219.248662,1269.902108,1361.699588,1465.591006,1446.830965,0
Singapore,SGP,"GDP per capita, total",SP.GDP_PC.TOTL,428.05898,449.1510713,472.0858245,511.2055753,485.5338582,516.5353034,566.8076773,626.0335275,708.6060666,812.6827971,925.8039129,1071.411541,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.92142,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.41767,29961.35274,33769.06937,39432.9511,40007.47201,38927.14954,47236.88389,53890.39618,55546.44695,56967.35901,57562.50224,55646.59236,56828.23571,60913.68297,66188.76488,65233.36528,0
Solomon Islands,SLB,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,173.4382352,187.3770042,184.760133,0,301.2534925,235.3302891,308.2574877,453.792814,385.8134687,414.2548463,448.0592585,515.6742609,678.8287915,768.3981539,785.6144232,756.2947486,690.8664475,669.4872163,591.0476919,512.7733748,523.7636703,579.5410391,552.1498721,666.9652873,686.6826277,789.6438801,857.4832361,1116.887414,1275.665351,1368.87883,1392.64694,1174.112414,1233.714387,1040.007194,1001.083122,818.7451166,788.6113553,867.1260824,1014.85528,1119.711916,1260.291965,1388.980433,1428.508446,1604.20583,1938.894767,2141.829226,2248.59132,2274.887865,2167.173827,2225.490434,2332.814874,2441.517393,2373.63247,0
Sierra Leone,SLE,"GDP per capita, total",SP.GDP_PC.TOTL,138.9387598,139.3639845,143.4720477,143.620721,150.7492153,143.2808922,147.1559364,134.3170947,124.7570336,151.740571,158.2614296,149.9073953,163.0129442,197.446726,218.0793418,223.6751581,191.7415091,218.1914565,296.4443278,334.8040992,324.8302993,321.8234292,365.9038651,274.9023109,293.3159619,225.1827771,125.1521265,173.6707761,253.831332,219.2940868,150.3890323,179.361334,156.4032118,177.597591,211.5924777,202.3158548,218.3665864,196.1151103,153.458527,150.0062901,138.6986922,229.3755147,252.3962104,266.4471103,266.5695676,292.3493252,323.3891849,360.3721418,408.4807421,391.2010053,401.8350013,448.3375255,566.3786569,716.8353047,714.7007124,588.2284527,501.4157128,499.3807078,533.9911842,527.5336344,0
El Salvador,SLV,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,274.1750026,282.1899044,288.1870754,290.025603,293.3876234,308.4397022,314.615766,326.7698547,363.8299107,410.2889963,453.4921241,548.1527966,678.0381647,706.6161397,767.7989036,778.4481786,736.5906732,717.5437389,729.7388622,751.7259474,769.8029516,753.9803804,781.0590825,816.2198238,840.7133059,914.1309274,983.1800319,1073.311045,1216.701063,1380.70763,1585.109459,1684.785985,1778.837576,1886.35964,1930.623493,2001.538009,2072.299842,2124.102889,2209.496508,2278.431843,2428.569512,2631.820415,2786.157922,2933.395675,2858.47963,2983.229771,3266.012062,3428.40718,3509.531493,3589.042193,3705.577946,3805.993666,3910.257193,4067.659449,4187.250031,0
San Marino,SMR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40858.30385,36601.82754,38739.1586,41464.74644,51268.33419,59562.88874,60900.54328,64248.05071,72709.79689,78643.55063,66722.69931,60239.34071,57286.655,49985.34957,51572.56818,50806.53439,42660.33815,43826.92431,45399.02905,48995.14202,0,0
Somalia,SOM,"GDP per capita, total",SP.GDP_PC.TOTL,65.47959733,68.10656639,70.81297504,73.60722931,76.48044945,79.42896848,81.87127051,84.19880806,86.55013874,90.45792282,93.65470767,95.35361389,119.8182755,144.3446758,128.7031982,183.1950344,188.661113,103.8184579,105.1133531,100.194197,96.09612799,107.37216,117.1934645,110.8848845,119.1747813,131.8173839,138.0961118,147.1513482,148.2165027,153.1408177,126.9249205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.281196,2283.846685,3005.426352,3502.802924,3720.479155,4382.617278,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7411.836116,0
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, total",SP.GDP_PC.TOTL,131.4243909,133.4335347,141.1968568,157.9388955,150.5536823,163.6108149,172.2408403,166.0674318,173.1921829,193.2210768,221.3338623,219.3234654,240.8736946,299.7168545,381.2977279,408.7781658,431.7115211,460.9471025,494.8112242,578.763746,710.3693706,966.1490565,863.4636578,730.3325295,619.9255447,569.2509095,567.1575856,628.610961,629.0325393,607.6591573,663.1838863,654.0184084,627.1187449,568.044908,543.6076512,607.0913605,610.3512656,618.2489642,580.9591105,573.4892896,594.8909009,552.8984048,587.502185,717.6066345,870.27057,1008.371591,1166.495434,1317.948046,1470.604738,1364.138402,1573.785534,1728.551153,1770.417364,1835.662978,1854.677657,1658.631858,1495.052151,1551.29722,1583.535708,1583.926025,0
South Sudan,SSD,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.492414,1337.882084,1535.708184,1516.403915,1179.739828,1779.469334,1322.820238,1119.651333,0,0,0,0,0
Sub-Saharan Africa,SSF,"GDP per capita, total",SP.GDP_PC.TOTL,131.682662,133.6878779,141.4643269,158.2344468,150.8435516,163.9200658,172.5666792,166.3858403,173.5208113,193.5846706,221.7529177,219.7575086,241.3796979,300.3491668,382.098696,409.6505261,432.6369971,462.1432439,496.4864819,580.7829469,711.676344,966.6229819,864.0093367,731.2607103,621.0136815,570.5629888,569.403502,631.6312338,632.5739425,611.2807469,667.6332598,658.7593485,632.5800904,573.6208317,549.6204629,613.671344,617.3742153,624.7659038,587.4162411,580.0740212,601.7231382,559.5645412,594.3561672,725.4095343,878.8006976,1016.397304,1174.838354,1327.217722,1481.544116,1373.77501,1583.993363,1740.055608,1781.69548,1847.300245,1866.682214,1669.492035,1506.435225,1563.371194,1596.16952,1596.21247,0
Small states,SST,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,462.6248335,511.1181254,591.4822197,723.8958825,1104.406758,1234.612195,1384.173711,1543.787496,1629.941589,1984.979938,2589.855649,2622.54514,2556.331167,2422.030698,2350.296448,2217.036978,2131.21032,2384.413821,2573.225323,2625.078417,2983.383184,2990.405575,3130.628076,3037.750112,3144.112785,3515.955085,3682.464663,3878.906304,3815.560141,4026.998327,4386.753827,4342.540373,4581.362532,5399.463341,6397.640036,7487.448418,8545.831113,10038.64369,11826.91827,9921.488226,11168.64357,13208.93158,13526.8457,13821.0512,14012.20633,11749.03243,11353.63564,12048.35136,13013.75258,12615.46161,0
Sao Tome and Principe,STP,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.6879948,577.6401566,678.6928398,745.3154517,866.5049958,883.0697318,896.8516121,1098.768061,1067.914125,1090.264878,1254.517923,1330.547404,1564.675303,1770.46575,1584.82776,1700.046541,1813.783235,1953.58829,1946.643614,0
Suriname,SUR,"GDP per capita, total",SP.GDP_PC.TOTL,346.1631987,363.9583256,382.2056375,403.7570726,419.6498547,468.6279219,562.9075424,634.7918878,676.9017616,714.1599784,747.1611139,815.2100317,847.9044976,930.2370193,1133.231029,1295.812757,1412.212354,1793.658028,2053.878353,2180.72269,2211.214054,2468.457062,2535.138685,2438.707968,2368.927567,2368.189759,2381.506042,2571.95571,2985.519843,1366.468387,958.6123321,1084.96425,961.8264719,1001.721163,1391.620154,1565.212023,1921.905439,2039.836843,2415.742066,1904.44518,2012.281651,1750.576737,2267.753984,2611.377493,3006.183232,3590.648183,5197.747906,5744.759727,6831.983623,7408.360786,8255.874873,8263.203804,9200.974786,9402.16442,9471.922001,8562.081368,5539.117901,5637.514946,6015.164606,6359.833615,0
Slovak Republic,SVK,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5643.675109,5413.150621,5717.21709,6533.553213,8712.698793,10671.82186,11685.75482,13159.75944,16085.61152,18677.38393,16531.67051,16750.79744,18361.56948,17481.89544,18260.01577,18674.39651,16310.98841,16508.67036,17556.60082,19406.36021,19266.33545,0
Slovenia,SVN,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107.473899,6633.737411,6562.017806,6656.933482,7564.740716,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23787.64656,27483.33717,24694.23049,23509.54314,25095.13229,22643.10025,23496.6025,24214.92207,20881.76693,21663.64341,23512.81727,26115.91337,25946.18219,0
Sweden,SWE,"GDP per capita, total",SP.GDP_PC.TOTL,2114.002973,2288.921701,2468.694589,2657.022505,2941.048899,3206.09917,3454.429789,3720.926845,3926.409001,4234.161348,4736.217154,5132.711607,6027.128499,7301.215426,8089.914585,10117.30668,10868.27577,11448.61939,12620.47617,14877.11483,17097.82444,15586.4375,13739.02542,12608.18633,13098.97734,13666.91312,17981.01252,21792.60197,24534.7324,25662.18343,30593.64972,31822.79987,32800.96935,24425.24632,26083.66374,30282.97805,32998.98948,30312.47124,30596.51966,30941.05877,29624.86146,27247.87432,29899.18832,37321.7742,42821.66815,43437.05327,46593.55399,53700.05024,56152.53616,46946.95873,52869.09133,60755.7476,58037.84997,61126.96176,60020.35868,51545.50592,51965.19026,53791.53361,54589.02388,51615.03339,0
Eswatini,SWZ,"GDP per capita, total",SP.GDP_PC.TOTL,104.2125077,125.3118569,131.1617149,151.496192,177.9659413,187.9513863,200.2429821,189.3785413,196.3031395,251.7460223,260.027773,307.3702566,321.0694306,471.5710831,545.2553674,576.8792556,528.5873293,571.2393156,619.5322907,725.1139488,921.9922389,939.4501374,853.551273,851.5923507,732.297305,516.4142738,620.7154669,780.2706268,894.3465151,872.7731012,1355.393945,1367.784813,1481.864599,1528.892444,1563.752953,1833.089427,1695.131189,1781.870027,1609.220661,1557.058631,1728.705339,1521.767619,1405.441857,2148.619935,2699.133401,3083.826233,3176.700337,3327.441874,3137.396115,3385.842926,4168.505177,4496.600379,4527.668987,4230.344056,4038.557229,3679.7998,3425.55951,3914.613253,4106.197153,3894.679807,0
Sint Maarten (Dutch part),SXM,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27997.28983,28460.33262,27942.88054,33043.68839,32274.89056,31616.6817,29369.05683,29160.1038,0,0
Seychelles,SYC,"GDP per capita, total",SP.GDP_PC.TOTL,288.0581595,270.2796605,287.0447884,308.1952643,332.305003,328.4849011,337.6462465,333.2338124,314.3510648,314.1798528,343.8811821,401.6080395,546.9510612,648.531924,744.5069419,806.2326445,814.474738,1044.353068,1376.546579,2030.135903,2329.353358,2419.034419,2296.30773,2280.45155,2338.075652,2588.552803,3165.945037,3638.988012,4128.118231,4407.20094,5302.843727,5314.663128,6128.445569,6559.129995,6555.504408,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961235,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12006.68297,14765.67398,14700.33434,14745.34146,15068.62035,15906.08391,16390.82491,17448.27029,0
Syrian Arab Republic,SYR,"GDP per capita, total",SP.GDP_PC.TOTL,187.5373743,200.1833569,227.788664,238.437306,257.5784122,273.9622219,241.7122449,275.2673093,295.4494159,365.6937642,337.0395839,394.1421481,449.9439294,460.2950681,708.4212255,905.9500887,979.3277657,954.7632405,1112.612528,1151.175406,1462.630341,1677.126244,1699.532805,1769.740953,1700.476019,1540.436791,1208.004425,999.5919068,902.5495583,815.6485164,988.9486722,1012.9869,1004.997314,1009.649047,725.5680738,794.445153,934.6230284,955.8439488,974.4387618,991.2508329,1177.629268,1258.447322,1263.255122,1253.395146,1407.178424,1571.738407,1748.90568,2032.623489,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,TCA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16629.34223,15784.60313,16382.93551,18187.22097,20533.91767,24561.65153,25456.30081,27648.34305,22019.6593,21028.40784,21835.08404,21345.65256,21716.56445,23779.86372,26182.42962,28240.7068,27545.87094,29554.70596,31353.32932,0
Chad,TCD,"GDP per capita, total",SP.GDP_PC.TOTL,104.4715443,109.1291428,114.5814395,116.7766907,120.8208035,125.9753646,128.3424276,130.9604778,129.7322474,132.1701281,128.791915,134.6863325,153.4436829,165.6135788,163.136421,211.4684039,207.5286232,219.8133849,256.8239307,227.0799006,228.8223324,190.1075799,176.842139,172.2600394,185.3944493,202.745517,203.5011733,214.9380633,265.2408764,248.3038057,291.5532595,304.8747697,296.0393706,222.923285,173.9903751,206.2610645,221.6730095,205.8627233,224.553884,190.5589772,165.7629866,197.1460367,221.4163651,292.6007866,454.3360852,658.5667774,710.3962628,799.6042594,929.382835,803.6860408,892.5687204,984.7358915,967.3527975,979.8124096,1020.288204,776.0195323,693.4493865,665.9483527,726.1498811,709.5403102,0
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, total",SP.GDP_PC.TOTL,90.65138186,79.63367032,72.01619971,76.02649803,86.02224899,97.93137344,104.2740378,98.43668473,96.77459075,105.7513802,114.7084453,120.0541545,132.8432694,163.3669313,180.340981,198.8535925,198.3267297,225.5390889,214.93087,245.0675193,278.5043187,292.6075183,301.9153335,311.5229347,332.833751,358.9637068,351.9840996,341.5877774,372.2922874,395.691836,417.3946351,446.1966712,493.0898279,534.2263152,634.3988086,773.2601191,877.4177827,898.0776457,813.834547,885.8367656,966.925896,1019.184447,1118.134202,1254.957359,1443.431104,1658.67652,1982.313291,2487.645374,3124.331455,3363.525883,4048.419543,4910.536353,5436.232006,5954.189342,6373.337308,6591.767678,6682.115186,7249.125169,8055.438247,8278.061488,0
